country,year,ide_in,ide_out,ln_gdp_pc,gdp_per_cap,inflation,inflation_cpi,trade_openness,dev_fin,broad_money,current_account,external_debt,reserves,ln_xrate,exchange_rate,real_int_rate,lending_rate,governance,gov_effectiveness,rule_of_law,political_stability,control_corruption,reg_quality,voice_accountability,electricity_access,internet_users,population
Kenya,2006,0.1962,0.0928,6.5508,699.8024,23.5301,14.4537,55.2365,22.8883,34.6016,-1.9765,26.0903,3.4761,4.2781,72.1008,-8.0099,13.6355,-0.6617,-0.6555,-0.8824,-1.1270,-0.9355,-0.2394,-0.1303,26.4000,3.6000,36904008.0000
Kenya,2007,2.2812,0.1127,6.7336,840.2014,8.1295,9.7589,53.8948,23.0450,36.0648,-3.2294,23.8156,3.8851,4.2094,67.3176,4.8191,13.3403,-0.7252,-0.5292,-0.9713,-1.3054,-0.9786,-0.3179,-0.2490,28.3000,4.4000,38036349.0000
Kenya,2008,0.2663,0.1219,6.8195,915.5444,15.1512,26.2398,57.5786,25.3806,36.1055,-5.5233,21.4474,2.7031,4.2366,69.1753,-0.9850,14.0169,-0.7744,-0.6245,-1.0000,-1.3936,-1.0684,-0.2772,-0.2825,30.3000,5.2000,39206351.0000
Kenya,2009,0.3115,0.1262,6.8857,995.3671,13.9885,23.7470,54.7394,26.6544,36.6333,-5.5075,22.3329,3.0208,4.2934,73.2165,0.4029,14.3348,-0.7526,-0.5967,-0.9321,-1.3887,-1.0491,-0.2873,-0.2615,33.1500,6.6250,40323018.0000
Kenya,2010,0.3566,0.1305,6.9518,1075.1898,12.8258,21.2542,51.9002,27.9282,37.1610,-5.4917,23.2184,3.3384,4.3471,77.2576,1.7908,14.6526,-0.7308,-0.5690,-0.8643,-1.3838,-1.0298,-0.2974,-0.2405,36.0000,8.0500,41439685.0000
Kenya,2011,0.4018,0.1348,7.0180,1155.0125,11.6631,18.7614,49.0610,29.2020,37.6888,-5.4759,24.1039,3.6561,4.3981,81.2987,3.1787,14.9704,-0.7090,-0.5412,-0.7964,-1.3789,-1.0105,-0.3075,-0.2194,38.8500,9.4750,42556352.0000
Kenya,2012,0.4469,0.1391,7.0841,1234.8352,10.5004,16.2685,46.2218,30.4758,38.2166,-5.4602,24.9895,3.9738,4.4466,85.3398,4.5666,15.2883,-0.6872,-0.5135,-0.7285,-1.3740,-0.9913,-0.3176,-0.1984,41.7000,10.9000,43673019.0000
Kenya,2013,0.4921,0.1434,7.1502,1314.6579,9.3377,13.7757,43.3826,31.7497,38.7443,-5.4444,25.8750,4.2914,4.4929,89.3810,5.9545,15.6061,-0.6654,-0.4857,-0.6607,-1.3691,-0.9720,-0.3276,-0.1774,44.5500,12.3250,44789686.0000
Kenya,2014,0.5373,0.1477,7.2164,1394.4807,8.1750,11.2829,40.5434,33.0235,39.2721,-5.4286,26.7605,4.6091,4.5371,93.4221,7.3423,15.9240,-0.6436,-0.4579,-0.5928,-1.3642,-0.9527,-0.3377,-0.1563,47.4000,13.7500,45906353.0000
Kenya,2015,0.5824,0.1520,7.2825,1474.3034,7.0123,8.7901,37.7042,34.2973,39.7998,-5.4128,27.6460,4.9268,4.5795,97.4632,8.7302,16.2418,-0.6218,-0.4302,-0.5249,-1.3594,-0.9334,-0.3478,-0.1353,50.2500,15.1750,47023020.0000
Kenya,2016,0.6276,0.1563,7.3487,1554.1261,5.8496,6.2972,34.8650,35.5711,40.3276,-5.3970,28.5316,5.2445,4.6201,101.5044,10.1181,16.5596,-0.6000,-0.4024,-0.4571,-1.3545,-0.9142,-0.3579,-0.1143,53.1000,16.6000,48139687.0000
Kenya,2017,1.6408,0.1340,7.4191,1667.4845,7.5819,8.0056,35.9951,33.1506,39.3520,-6.9968,33.4901,4.2292,4.6387,103.4100,5.6567,13.6676,-0.5679,-0.3904,-0.4318,-1.1284,-0.9749,-0.2806,-0.2010,55.8000,17.8271,49197766.0000
Kenya,2018,0.8327,-0.0035,7.5156,1836.4528,4.2150,4.6898,34.4148,31.1987,39.3598,-5.4111,34.6140,4.5000,4.6181,101.3016,8.4880,13.0608,-0.6009,-0.4937,-0.4283,-1.1797,-0.8630,-0.2653,-0.3752,61.2000,19.5000,50207107.0000
Kenya,2019,0.4682,0.0371,7.5809,1960.4081,4.2752,5.2396,31.7595,30.8320,38.0705,-5.2385,35.4043,4.9207,4.6249,101.9913,7.8311,12.4411,-0.5776,-0.4417,-0.4648,-1.1058,-0.8061,-0.3389,-0.3083,69.7000,22.6688,51202827.0000
Kenya,2020,-0.0054,0.3793,7.5641,1927.6646,4.9489,5.4052,30.3991,32.1498,41.2026,-3.2691,38.0454,5.0017,4.6677,106.4508,6.7146,11.9958,-0.6200,-0.3995,-0.5791,-1.0072,-0.8753,-0.5172,-0.3413,71.5000,22.6688,52217334.0000
Kenya,2021,0.3826,0.7323,7.6311,2061.3562,4.3307,6.1079,35.0020,31.1231,38.9888,-4.5990,38.1042,4.4248,4.6972,109.6377,7.4276,12.0800,-0.5545,-0.3259,-0.4214,-1.0324,-0.7347,-0.4606,-0.3517,76.5000,22.6688,53219166.0000
Kenya,2022,0.6916,0.4729,7.6542,2109.5629,6.9571,7.6599,40.2753,31.2584,37.3799,-4.2000,36.8769,3.2164,4.7695,117.8660,5.0289,12.3358,-0.4810,-0.3295,-0.3180,-0.9473,-0.7595,-0.3808,-0.1509,76.0000,22.6688,54252461.0000
Mali,2000,1.7132,-0.5194,5.7192,304.6529,0.0562,-0.6777,44.6658,11.3753,16.3314,-7.2455,101.7005,,6.5656,710.2080,-2.6971,8.6792,-0.3856,-1.0568,-0.2420,0.2401,-0.8785,-0.3305,-0.0457,9.6000,0.1425,11559290.0000
Mali,2001,5.0675,2.5324,5.8471,346.2246,4.2899,5.1870,49.3239,11.3512,16.2783,-7.5240,87.1571,,6.5963,732.3977,-2.6971,8.6792,-0.3239,-0.8776,-0.2530,0.3255,-0.8016,-0.4545,0.1175,10.8000,0.1859,11912158.0000
Mali,2002,-0.2662,-5.5032,5.9354,378.1917,3.5832,5.0328,46.3529,12.3280,19.1632,-3.2173,75.6599,,6.5421,693.7132,-2.6971,8.6792,-0.2623,-0.6984,-0.2640,0.4108,-0.7246,-0.5785,0.2808,13.0000,0.2270,12288050.0000
Mali,2003,1.2937,-1.0456,6.0911,441.9104,-8.1650,-1.3467,46.8915,12.5151,23.1088,-4.8448,67.1706,,6.3629,579.8974,-2.6971,8.6792,-0.2371,-0.7244,0.0301,0.2577,-0.7447,-0.5773,0.3362,14.7000,0.3104,12684955.0000
Mali,2004,1.3105,-0.2376,6.2046,495.0063,3.6830,-3.0998,44.0121,14.3022,21.1733,-6.3169,47.3116,,6.2678,527.3380,-2.6971,8.6792,-0.2484,-0.7929,-0.1941,0.4524,-0.6776,-0.5273,0.2489,16.4000,0.4328,13102409.0000
Mali,2005,2.1575,-0.8703,6.3076,548.7304,11.6916,6.3979,44.9124,12.4831,20.6608,-5.8943,40.7500,,6.2677,527.2584,-2.6971,8.6792,-0.2496,-0.7197,-0.1400,0.1739,-0.5003,-0.5596,0.2479,18.2000,0.5071,13538647.0000
Mali,2006,1.8062,0.9503,6.3750,586.9854,5.6284,1.5435,49.0191,13.0338,20.7191,-2.6638,18.4699,,6.2585,522.4256,-0.8443,4.7367,-0.2123,-0.7601,-0.2874,0.4142,-0.4792,-0.4588,0.2974,16.6000,0.7296,13990139.0000
Mali,2007,2.1274,1.4514,6.5086,670.8534,6.3362,1.4120,46.8978,13.6594,18.9081,-5.9996,18.3510,,6.1709,478.6337,-1.4901,4.7517,-0.2172,-0.7604,-0.1824,0.2305,-0.4262,-0.3902,0.2254,21.7000,0.8100,14457775.0000
Mali,2008,2.3338,0.7597,6.6427,767.1948,6.2575,9.1710,53.6430,10.2485,14.9293,-9.3150,17.0709,,6.1003,446.0000,-1.1983,4.9842,-0.2756,-0.7850,-0.3195,0.2100,-0.5373,-0.4241,0.2025,23.4000,1.5700,14940782.0000
Mali,2009,2.3082,0.7372,6.6588,780.3541,5.6753,7.7997,53.6392,11.7346,15.9642,-8.9090,17.8753,,6.1406,464.3257,-0.5939,5.0230,-0.3440,-0.8153,-0.3794,-0.0179,-0.5548,-0.4510,0.1544,25.3250,3.1238,15472095.3750
Mali,2010,2.2826,0.7147,6.6749,793.5133,5.0931,6.4283,53.6354,13.2207,16.9991,-8.5030,18.6797,,6.1793,482.6514,0.0104,5.0619,-0.4125,-0.8457,-0.4394,-0.2457,-0.5724,-0.4779,0.1063,27.2500,4.6775,16003408.7500
Mali,2011,2.2570,0.6921,6.6910,806.6725,4.5109,5.0570,53.6316,14.7067,18.0340,-8.0970,19.4842,,6.2166,500.9771,0.6148,5.1007,-0.4809,-0.8760,-0.4994,-0.4736,-0.5899,-0.5048,0.0582,29.1750,6.2313,16534722.1250
Mali,2012,2.2314,0.6696,6.7070,819.8317,3.9288,3.6857,53.6278,16.1928,19.0689,-7.6910,20.2886,,6.2525,519.3028,1.2192,5.1396,-0.5494,-0.9063,-0.5593,-0.7014,-0.6075,-0.5316,0.0101,31.1000,7.7850,17066035.5000
Mali,2013,2.2058,0.6470,6.7231,832.9909,3.3466,2.3143,53.6240,17.6789,20.1038,-7.2850,21.0930,,6.2872,537.6285,1.8236,5.1784,-0.6178,-0.9366,-0.6193,-0.9293,-0.6250,-0.5585,-0.0381,33.0250,9.3387,17597348.8750
Mali,2014,2.1802,0.6245,6.7392,846.1502,2.7644,0.9430,53.6202,19.1649,21.1387,-6.8790,21.8974,,6.3207,555.9542,2.4280,5.2173,-0.6862,-0.9670,-0.6793,-1.1571,-0.6426,-0.5854,-0.0862,34.9500,10.8925,18128662.2500
Mali,2015,2.1546,0.6020,6.7553,859.3094,2.1822,-0.4283,53.6164,20.6510,22.1736,-6.4730,22.7019,,6.3531,574.2799,3.0324,5.2561,-0.7547,-0.9973,-0.7392,-1.3850,-0.6601,-0.6123,-0.1343,36.8750,12.4462,18659975.6250
Mali,2016,2.1290,0.5794,6.7713,872.4686,1.6001,-1.7996,53.6126,22.1370,23.2085,-6.0670,23.5063,,6.3845,592.6056,3.6368,5.2950,-0.8231,-1.0276,-0.7992,-1.6128,-0.6777,-0.6391,-0.1824,38.8000,14.0000,19191289.0000
Mali,2017,3.0628,0.0683,6.8288,924.0575,1.6739,1.7599,49.4920,21.7776,22.5991,-6.6249,24.2589,,6.3642,580.6567,3.4091,5.1400,-0.8592,-0.9643,-0.7930,-1.9035,-0.6657,-0.6167,-0.2122,34.8000,18.9000,19813011.0000
Mali,2018,2.2943,0.0014,6.9041,996.3793,1.4798,0.2995,50.6998,21.4474,23.8918,-4.1057,23.1419,,6.3198,555.4465,3.4091,5.1400,-0.9278,-1.0261,-0.8156,-2.0846,-0.7118,-0.6008,-0.3279,50.9000,21.4000,20442030.0000
Mali,2019,4.1953,0.0050,6.8793,971.9493,1.0012,-1.6583,53.9987,20.6751,23.5121,-6.2935,25.2641,,6.3732,585.9110,3.4091,5.1400,-0.9913,-1.0992,-0.8648,-2.2143,-0.7045,-0.6230,-0.4418,47.9000,24.9603,21068405.0000
Mali,2020,2.5937,0.0056,6.8599,953.2429,0.4733,0.4381,56.0415,21.9275,26.5813,-1.8343,29.1260,,6.3554,575.5860,3.4091,5.1400,-1.0862,-1.1864,-0.9491,-2.1464,-0.8009,-0.6738,-0.7606,50.6000,29.1130,21713836.0000
Mali,2021,2.7825,0.2429,6.9347,1027.2735,3.8308,3.9256,56.7151,23.7454,33.8720,-6.3851,28.7702,,6.3181,554.5307,3.4091,5.1400,-1.1379,-1.2515,-0.9193,-2.3329,-0.8871,-0.6348,-0.8015,53.4000,33.9565,22388630.0000
Mali,2022,3.1742,0.1936,6.8844,976.9141,6.3016,9.6215,61.5613,24.7511,34.0202,-6.5458,28.8716,,6.4358,623.7597,3.4091,5.1400,-1.1819,-1.1490,-0.9823,-2.5607,-0.8441,-0.6341,-0.9209,53.0000,34.3797,23072640.0000
Morocco,2000,0.9916,0.1360,7.3126,1499.1074,-1.7676,1.8946,53.4403,80.2299,64.0520,-1.1039,49.2500,4.9818,2.3633,10.6256,,,-0.1076,0.0261,0.0982,-0.0656,-0.2336,-0.0217,-0.4491,69.8000,0.6938,28423435.0000
Morocco,2001,6.4441,0.2214,7.3174,1506.2452,0.6145,0.6198,53.4916,80.2299,69.8025,3.6756,43.9099,8.8031,2.4251,11.3030,,,-0.1613,-0.0845,0.0246,-0.1635,-0.2368,-0.0500,-0.4575,71.6000,1.3714,28814643.0000
Morocco,2002,1.0204,0.0602,7.3753,1596.0206,0.9596,2.7956,54.3101,80.2299,73.5286,3.1372,39.0742,9.7630,2.3998,11.0206,,,-0.2149,-0.1951,-0.0490,-0.2614,-0.2401,-0.0782,-0.4658,73.3000,2.3733,29198142.0000
Morocco,2003,3.9856,0.0217,7.5714,1941.8726,0.8604,1.1677,52.3319,80.2299,74.0652,2.7258,32.0645,11.1503,2.2591,9.5744,,,-0.3489,-0.2156,-0.1129,-0.4070,-0.3200,-0.2850,-0.7529,75.1000,3.3534,29571415.0000
Morocco,2004,1.3512,0.0468,7.6887,2183.5554,0.9135,1.4934,55.5516,80.2299,76.0496,1.4665,26.1404,10.5685,2.1825,8.8680,,,-0.2638,-0.2243,-0.0490,-0.3127,-0.2438,-0.2447,-0.5083,78.2000,11.6079,29953018.0000
Morocco,2005,2.4264,0.1076,7.7156,2242.9883,0.8862,0.9826,61.4938,80.2299,83.3192,1.5113,23.8426,9.1882,2.1821,8.8650,,,-0.4632,-0.4034,-0.2696,-0.5567,-0.4251,-0.4376,-0.6871,78.6000,15.0844,30358144.0000
Morocco,2006,3.2428,0.5942,7.7990,2438.1265,1.4454,3.2848,64.6722,80.2299,89.9786,1.8597,23.9075,9.9467,2.1742,8.7956,,,-0.4084,-0.2696,-0.3182,-0.4613,-0.4761,-0.2127,-0.7125,96.5000,19.7712,30771178.0000
Morocco,2007,3.2500,0.7268,7.9214,2755.5859,3.1715,2.0421,71.3496,80.2299,99.1056,-0.1404,23.9949,9.0594,2.1032,8.1923,,,-0.4140,-0.3426,-0.3297,-0.5013,-0.3868,-0.2159,-0.7075,82.2000,21.5000,31186468.0000
Morocco,2008,2.4221,0.3103,8.0656,3183.2004,4.8304,3.7148,77.8345,80.2299,101.3616,-4.4474,20.7266,6.0707,2.0477,7.7503,,,-0.4441,-0.3566,-0.3857,-0.5713,-0.4337,-0.1592,-0.7583,84.1000,33.1000,31606767.0000
Morocco,2009,2.3606,0.3364,8.0640,3177.9073,4.3478,3.4549,76.9955,80.2299,102.4270,-4.3597,23.5699,6.1041,2.0804,8.0075,,,-0.4252,-0.3362,-0.3716,-0.5396,-0.4033,-0.1587,-0.7416,85.8125,36.2464,32033853.2500
Morocco,2010,2.2991,0.3625,8.0623,3172.6142,3.8653,3.1950,76.1565,80.2299,103.4924,-4.2721,26.4132,6.1375,2.1120,8.2646,,,-0.4062,-0.3158,-0.3574,-0.5079,-0.3730,-0.1583,-0.7248,87.5250,39.3928,32460939.5000
Morocco,2011,2.2376,0.3886,8.0606,3167.3211,3.3827,2.9350,75.3175,80.2299,104.5578,-4.1844,29.2564,6.1709,2.1426,8.5218,,,-0.3872,-0.2955,-0.3433,-0.4762,-0.3426,-0.1578,-0.7080,89.2375,42.5392,32888025.7500
Morocco,2012,2.1761,0.4147,8.0589,3162.0280,2.9001,2.6751,74.4786,80.2299,105.6232,-4.0968,32.0997,6.2043,2.1724,8.7789,,,-0.3683,-0.2751,-0.3292,-0.4444,-0.3123,-0.1574,-0.6913,90.9500,45.6856,33315112.0000
Morocco,2013,2.1146,0.4408,8.0573,3156.7348,2.4176,2.4151,73.6396,80.2299,106.6886,-4.0091,34.9430,6.2377,2.2012,9.0360,,,-0.3493,-0.2547,-0.3151,-0.4127,-0.2819,-0.1570,-0.6745,92.6625,48.8320,33742198.2500
Morocco,2014,2.0530,0.4669,8.0556,3151.4417,1.9350,2.1552,72.8006,80.2299,107.7540,-3.9215,37.7862,6.2711,2.2293,9.2932,,,-0.3304,-0.2344,-0.3010,-0.3810,-0.2516,-0.1565,-0.6578,94.3750,51.9784,34169284.5000
Morocco,2015,1.9915,0.4929,8.0539,3146.1486,1.4524,1.8953,71.9616,80.2299,108.8194,-3.8338,40.6295,6.3045,2.2566,9.5503,,,-0.3114,-0.2140,-0.2869,-0.3493,-0.2212,-0.1561,-0.6410,96.0875,55.1248,34596370.7500
Morocco,2016,1.9300,0.5190,8.0523,3140.8555,0.9699,1.6353,71.1227,80.2299,109.8848,-3.7461,43.4728,6.3379,2.2831,9.8075,,,-0.2925,-0.1936,-0.2728,-0.3176,-0.1909,-0.1556,-0.6242,97.8000,58.2712,35023457.0000
Morocco,2017,2.2609,0.8539,8.1006,3296.5266,-0.0609,0.7547,74.1734,80.1940,110.4624,-3.1021,44.0032,6.0253,2.2713,9.6920,,,-0.3318,-0.3052,-0.2784,-0.3781,-0.1995,-0.1588,-0.6708,100.0000,61.7622,35446392.0000
Morocco,2018,2.7834,0.6132,8.1610,3501.6980,0.9392,1.8039,77.2549,78.9568,110.4906,-4.8729,40.4114,5.0451,2.2392,9.3861,,,-0.3618,-0.3494,-0.2486,-0.3485,-0.2895,-0.2592,-0.6756,98.1000,64.8039,35839760.0000
Morocco,2019,1.3348,0.6928,8.1628,3508.0977,0.8168,0.3034,75.9981,81.4749,110.5403,-3.4182,43.5343,5.5842,2.2635,9.6171,,,-0.3239,-0.2516,-0.2334,-0.3458,-0.3339,-0.1546,-0.6245,99.6000,84.1204,36210898.0000
Morocco,2020,1.1691,0.3785,8.0919,3268.0303,0.1424,0.7060,68.8438,90.9314,128.8631,-1.1276,54.9196,8.9354,2.2510,9.4968,,,-0.2972,-0.1861,-0.1870,-0.3595,-0.4100,-0.0479,-0.5929,100.0000,84.1204,36584208.0000
Morocco,2021,1.5942,0.4526,8.2390,3785.9363,2.4152,1.4020,75.5234,86.0589,122.2634,-2.3579,46.8983,6.7713,2.1959,8.9885,,,-0.3265,-0.1701,-0.2437,-0.4026,-0.4190,-0.1339,-0.5900,100.0000,88.1303,36954442.0000
Morocco,2022,1.7481,0.4872,8.1499,3463.1377,2.6034,6.6570,100.9063,87.5362,126.4187,-3.6575,50.3511,5.0621,2.3185,10.1607,,,-0.2784,-0.0819,-0.2066,-0.3621,-0.3875,-0.0869,-0.5455,100.0000,89.9000,37329064.0000
Mozambique,2000,2.3488,-0.0067,5.7903,327.1262,11.6156,6.4276,47.9209,12.1669,19.8405,-8.5763,115.3116,3.9502,2.7231,15.2272,6.6511,19.0392,-0.3873,-0.4932,-0.8021,-0.1258,-0.5344,-0.1496,-0.2190,6.1000,0.1096,18129653.0000
Mozambique,2001,4.5209,-0.0067,5.7196,304.7921,14.7821,6.4276,50.4153,9.0567,17.5987,-8.5763,82.3594,3.9502,3.0303,20.7036,6.9236,22.7292,-0.3697,-0.4644,-0.7671,0.0313,-0.5167,-0.2822,-0.2190,5.7000,0.1600,18537729.0000
Mozambique,2002,5.8354,-0.0067,5.7490,313.8867,9.8319,6.4276,73.3092,9.0967,20.0406,-8.5763,95.2489,3.9502,3.1645,23.6780,15.3657,26.7083,-0.3520,-0.4356,-0.7322,0.1885,-0.4991,-0.4149,-0.2190,8.4000,0.2596,18958338.0000
Mozambique,2003,5.1143,0.0502,5.8274,339.4887,3.6401,6.4276,70.1684,8.0831,20.7933,-8.5763,84.2138,3.9502,3.1689,23.7823,20.3105,24.6900,-0.3810,-0.5388,-0.7016,0.2461,-0.6422,-0.6185,-0.0312,8.1000,0.4195,19392475.0000
Mozambique,2004,5.9909,0.1072,5.9916,400.0570,5.7943,6.4276,72.0520,6.7949,19.2377,-8.5763,77.1133,3.9502,3.1171,22.5813,15.3891,22.0750,-0.4016,-0.5920,-0.6801,0.0033,-0.6134,-0.4935,-0.0339,10.7000,0.6794,19840313.0000
Mozambique,2005,1.3803,0.1642,6.0794,436.7739,7.3310,6.4276,72.0093,8.7841,21.4089,-8.5763,71.9043,3.9502,3.1381,23.0610,11.3072,19.4672,-0.3866,-0.5438,-0.6337,0.1256,-0.5346,-0.7414,0.0083,11.8000,0.8544,20304569.0000
Mozambique,2006,2.6409,1.4526,6.1257,457.4876,7.4613,13.2451,67.3499,9.8933,22.3569,-7.9437,55.4358,3.4810,3.2348,25.4008,10.3293,18.5613,-0.3509,-0.6739,-0.6200,0.5201,-0.6182,-0.6270,-0.0864,13.0000,0.8430,20787087.0000
Mozambique,2007,3.8541,0.1607,6.2302,507.8749,7.4363,8.4895,66.1204,10.0421,24.0180,-7.2719,55.5889,4.1072,3.2519,25.8403,11.2449,19.5173,-0.3386,-0.5483,-0.6092,0.3576,-0.5129,-0.6369,-0.0818,12.4000,0.9100,21287635.0000
Mozambique,2008,4.9643,0.3851,6.3838,592.1591,5.1528,14.5028,64.9814,14.0124,25.7104,-8.8790,51.8563,3.6852,3.1905,24.3006,12.5125,18.3100,-0.3106,-0.5572,-0.6167,0.3831,-0.4872,-0.5128,-0.0727,13.6000,1.5600,21819036.0000
Mozambique,2009,7.5836,0.3729,6.3471,573.3254,6.0288,14.8672,70.6580,16.1619,28.5274,-11.9806,91.2197,3.5996,3.3723,29.1451,11.9531,18.6683,-0.3798,-0.6058,-0.6740,0.1981,-0.5391,-0.5423,-0.1158,15.1750,2.2400,22508794.6250
Mozambique,2010,10.2029,0.3607,6.3104,554.4918,6.9048,15.2316,76.3347,18.3113,31.3443,-15.0822,130.5832,3.5139,3.5261,33.9895,11.3938,19.0265,-0.4491,-0.6545,-0.7313,0.0131,-0.5911,-0.5719,-0.1588,16.7500,2.9200,23198553.2500
Mozambique,2011,12.8222,0.3485,6.2737,535.6581,7.7808,15.5960,82.0113,20.4607,34.1613,-18.1838,169.9466,3.4282,3.6593,38.8340,10.8344,19.3848,-0.5183,-0.7031,-0.7886,-0.1719,-0.6430,-0.6014,-0.2019,18.3250,3.6000,23888311.8750
Mozambique,2012,15.4415,0.3364,6.2370,516.8244,8.6568,15.9604,87.6879,22.6102,36.9782,-21.2853,209.3100,3.3425,3.7769,43.6784,10.2751,19.7430,-0.5875,-0.7517,-0.8459,-0.3569,-0.6950,-0.6309,-0.2449,19.9000,4.2800,24578070.5000
Mozambique,2013,18.0608,0.3242,6.2003,497.9908,9.5329,16.3248,93.3645,24.7596,39.7952,-24.3869,248.6734,3.2568,3.8820,48.5229,9.7157,20.1013,-0.6568,-0.8003,-0.9032,-0.5418,-0.7469,-0.6605,-0.2880,21.4750,4.9600,25267829.1250
Mozambique,2014,20.6801,0.3120,6.1636,479.1571,10.4089,16.6892,99.0411,26.9090,42.6121,-27.4885,288.0368,3.1712,3.9772,53.3673,9.1564,20.4595,-0.7260,-0.8490,-0.9605,-0.7268,-0.7989,-0.6900,-0.3310,23.0500,5.6400,25957587.7500
Mozambique,2015,23.2995,0.2999,6.1269,460.3234,11.2849,17.0536,104.7177,29.0585,45.4291,-30.5900,327.4002,3.0855,4.0641,58.2118,8.5970,20.8178,-0.7953,-0.8976,-1.0178,-0.9118,-0.8508,-0.7195,-0.3741,24.6250,6.3200,26647346.3750
Mozambique,2016,25.9188,0.2877,6.0902,441.4897,12.1609,17.4180,110.3944,31.2079,48.2461,-33.6916,366.7636,2.9998,4.1440,63.0562,8.0377,21.1760,-0.8645,-0.9462,-1.0752,-1.0968,-0.9027,-0.7491,-0.4171,26.2000,7.0000,27337105.0000
Mozambique,2017,17.4831,0.1959,6.1547,470.9386,7.9780,15.1132,105.7456,24.4582,45.7476,-17.9388,362.9515,4.6928,4.1524,63.5843,18.4094,27.8561,-0.8219,-0.9570,-1.0071,-0.9181,-0.8574,-0.7708,-0.4210,24.3000,7.7963,28166393.0000
Mozambique,2018,11.1741,-0.1685,6.2490,517.5073,3.7951,3.9113,124.6075,22.1292,46.0926,-29.4675,345.0853,3.1169,4.0998,60.3262,18.4866,22.9833,-0.8254,-0.9609,-1.0676,-0.8332,-0.8090,-0.7966,-0.4847,31.1000,10.9000,29018644.0000
Mozambique,2019,21.7842,-0.1991,6.2521,519.0926,4.6776,2.8027,105.5912,21.2792,48.7961,-16.0764,364.5118,4.5213,4.1359,62.5483,13.6425,18.9583,-0.8243,-0.9092,-1.0730,-0.7657,-0.8721,-0.7809,-0.5449,29.7000,12.4793,29884380.0000
Mozambique,2020,22.3944,1.0775,6.1365,462.4339,3.1717,3.4839,99.9061,23.8696,59.0253,-24.9913,432.2223,5.3076,4.2408,69.4650,13.4759,17.0750,-0.8876,-0.8102,-1.0767,-1.2831,-0.7875,-0.7729,-0.5951,30.6000,14.2874,30783688.0000
Mozambique,2021,32.7522,1.1982,6.2342,509.9078,4.5506,6.4085,112.0790,23.0206,56.1814,-21.1928,407.0317,4.0899,4.1815,65.4650,13.0235,18.1667,-0.8920,-0.8028,-1.0552,-1.2570,-0.8323,-0.7960,-0.6087,31.5000,16.3576,31707800.0000
Mozambique,2022,16.0043,2.9853,6.3600,578.2517,9.1516,10.2794,135.2796,20.7208,53.6270,-33.7160,379.6303,2.0096,4.1565,63.8508,10.0610,20.1333,-0.8626,-0.7370,-1.0247,-1.2656,-0.8358,-0.7262,-0.5863,33.2000,18.7913,32656246.0000
Nigeria,2000,1.6483,0.2442,6.3050,547.3183,22.6737,6.9333,,8.2490,14.6696,10.7372,6.2959,7.8784,4.6220,101.6973,-1.1409,21.2742,-1.0447,-0.9707,-1.1609,-1.4553,-1.3246,-0.8752,-0.4812,43.2000,0.0641,126382494.0000
Nigeria,2001,1.6186,0.1276,6.3394,566.4282,10.0765,18.8736,,9.8808,15.9010,3.3685,6.2959,6.8201,4.7116,111.2313,12.1387,23.4383,-1.1438,-0.9952,-1.3284,-1.5408,-1.4134,-1.0270,-0.5578,43.9000,0.0899,129862595.0000
Nigeria,2002,1.9716,0.1811,6.5683,712.1649,21.1091,12.8766,,8.0843,13.5270,1.1395,6.2959,4.8684,4.7923,120.5782,3.0235,24.7708,-1.2428,-1.0197,-1.4959,-1.6263,-1.5021,-1.1788,-0.6343,44.6000,0.3205,133471989.0000
Nigeria,2003,1.9146,0.1598,6.6378,763.3887,9.8043,14.0318,,8.9095,13.0266,3.2372,6.2959,3.5323,4.8615,129.2224,9.9357,20.7142,-1.2290,-0.9161,-1.5125,-1.6356,-1.4177,-1.2302,-0.6622,52.2000,0.5586,137202644.0000
Nigeria,2004,1.3804,-0.1921,6.8695,962.4810,22.3683,14.9980,,8.4617,11.7588,12.4042,6.2959,8.7480,4.8895,132.8880,-2.6048,19.1808,-1.2671,-0.9356,-1.4397,-1.7544,-1.3834,-1.2928,-0.7968,46.1000,1.2861,141057045.0000
Nigeria,2005,2.8363,0.0083,7.0995,1211.3770,19.8585,17.8635,,8.4351,11.3005,20.7940,6.2959,9.6047,4.8773,131.2743,-1.5937,17.9483,-1.1267,-0.8972,-1.3542,-1.6665,-1.1808,-0.7927,-0.8689,46.8000,3.5492,145017253.0000
Nigeria,2006,2.0358,0.1340,7.3775,1599.5389,23.8644,8.2252,,8.1204,11.7290,15.3142,6.2959,12.0982,4.8571,128.6517,-5.6280,16.8933,-1.1290,-0.9675,-1.0754,-2.0341,-1.1264,-0.9476,-0.6233,47.6000,5.5450,149077334.0000
Nigeria,2007,2.1692,0.3118,7.5041,1815.5270,7.0997,5.3880,,13.7970,19.2911,9.9361,6.2959,10.2180,4.8348,125.8081,9.1872,16.9392,-1.1383,-1.0321,-1.0611,-2.0141,-1.0669,-0.8950,-0.7604,50.1000,6.7700,153267261.0000
Nigeria,2008,2.4137,0.3097,7.6751,2154.1054,7.9214,11.5811,,18.6330,23.8119,8.5853,6.2959,7.8814,4.7755,118.5667,6.6849,15.1358,-1.0565,-0.9875,-1.0383,-1.8607,-0.9009,-0.8157,-0.7356,50.3000,8.0000,157595014.0000
